iso3c,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se
BRA,1996,54,0.9,62.8,1.3
BRA,1997,53.9,0.9,62.6,1.4
BRA,1998,53.6,0.9,62.4,1.3
BRA,1999,53.4,0.9,62.2,1.3
BRA,2000,53.1,0.9,62,1.3
BRA,2001,52.7,0.8,61.7,1.2
BRA,2002,52.3,0.8,61.4,1.1
BRA,2003,51.7,0.7,61.1,1
BRA,2004,50.9,0.5,60.7,0.7
BRA,2005,50.5,0.5,60.3,0.6
BRA,2006,50.2,0.4,59.5,0.5
BRA,2007,49.3,0.5,58.9,0.6
BRA,2008,48.4,0.5,58.1,0.6
BRA,2009,47.8,0.4,57.4,0.4
BRA,2010,47.4,0.7,57.2,0.8
BRA,2011,47,0.4,57.2,0.4
BRA,2012,46.8,0.5,56.7,0.6
BRA,2013,46.2,0.4,56.7,0.5
BRA,2014,46.3,0.5,55.9,0.6
BRA,2015,46.5,0.5,56.1,0.6
BRA,2016,47.7,0.5,57.6,0.5
BRA,2017,47.9,0.9,57.5,1
BRA,2018,47.9,1.2,57.5,1.4
BRN,1981,48.4,6.7,51.2,6.9
BGR,1989,28.9,1.7,41,2.9
BGR,1990,29,1.7,41.2,2.9
BGR,1991,29.4,1.6,41.4,2.7
BGR,1992,29.8,1.5,41.6,2.6
BGR,1993,30.3,1.5,41.8,2.5
BGR,1994,30.8,1.4,42.1,2.5
BGR,1995,31.2,1.4,42.3,2.5
BGR,1996,31.5,1.4,42.6,2.4
BGR,1997,31.6,1.3,42.7,2.4
BGR,1998,31.6,1.4,42.8,2.4
BGR,1999,31.7,1.3,43,2.3
BGR,2000,31.9,1.3,43.2,2.3
BGR,2001,32.2,1.3,43.4,2.2
BGR,2002,32.5,1.3,43.7,2.2
BGR,2003,32.7,1.3,43.9,2.1
BGR,2004,32.9,1.3,44,2.1
BGR,2005,33.1,1.3,44.2,2.1
BGR,2006,33.3,1.2,44.4,2
BGR,2007,33.5,1.1,44.6,2
BGR,2008,33.6,1.1,44.8,1.9
BGR,2009,33.7,1.1,44.9,1.9
BGR,2010,34.1,1.1,45.2,2
BGR,2011,34.5,1.1,45.5,2
BGR,2012,35,1.1,45.8,2
BGR,2013,35.6,1.2,46.1,2
BGR,2014,36.1,1.2,46.4,2.1
BGR,2015,36.7,1.2,46.7,2.3
BGR,2016,37.1,1.3,46.9,2.3
BGR,2017,37.3,1.4,47.1,2.4
BGR,2018,37.4,1.6,47.1,2.6
BFA,1994,46.8,2.5,49.7,2.7
BFA,1995,46.7,2.5,49.7,2.6
BFA,1996,46.7,2.5,49.7,2.5
BFA,1997,46.7,2.4,49.7,2.5
BFA,1998,46.7,2.3,49.8,2.4
BFA,1999,46.4,2.2,49.4,2.4
BFA,2000,46.2,2.3,49.1,2.4
BFA,2001,45.9,2.4,48.8,2.4
BFA,2002,45.6,2.2,48.5,2.4
BFA,2003,45.4,2.2,48.2,2.3
BFA,2004,45,2.2,47.7,2.4
BFA,2005,44.7,2.3,47.3,2.5
BFA,2006,44.4,2.4,46.9,2.6
BFA,2007,44.1,2.3,46.5,2.6
BFA,2008,43.8,2.3,46.1,2.6
BFA,2009,43.4,2.3,45.7,2.7
BFA,2010,43.1,2.4,45.4,2.8
BFA,2011,43,2.5,45.1,2.8
BFA,2012,42.7,2.5,44.8,2.9
BFA,2013,42.4,2.6,44.5,2.9
BFA,2014,42.2,2.6,44.1,2.9
BDI,1992,39.1,3,41.1,3.3
BDI,1993,39.2,2.9,41.3,3.2
BDI,1994,39.3,3,41.5,3.2
BDI,1995,39.4,2.9,41.6,3.1
BDI,1996,39.5,2.8,41.8,3
BDI,1997,39.6,2.8,41.9,2.9
BDI,1998,39.7,2.7,42.1,2.8
BDI,1999,39.6,2.7,41.9,2.8
BDI,2000,39.5,2.7,41.8,2.8
BDI,2001,39.4,2.7,41.7,2.9
BDI,2002,39.3,2.7,41.5,2.9
BDI,2003,39.2,2.7,41.4,2.9
BDI,2004,39.1,2.8,41.2,2.9
BDI,2005,38.9,2.8,41.1,2.9
BDI,2006,38.8,2.8,40.9,2.9
BDI,2007,38.8,2.9,41,3
BDI,2008,38.8,2.9,41,2.9
BDI,2009,38.8,2.9,41.1,3.1
BDI,2010,38.8,3.1,41.1,3.2
BDI,2011,38.8,3.1,41.1,3.3
BDI,2012,38.9,3.1,41.2,3.3
BDI,2013,38.9,3.2,41.2,3.4
KHM,1997,37.2,3.8,39.4,4
KHM,1998,37.2,3.7,39.4,4
KHM,1999,37.1,3.8,39.3,4
KHM,2000,37,3.7,39.3,4.1
KHM,2001,37,3.6,39.2,4
KHM,2002,36.9,3.6,39.1,4
KHM,2003,36.8,3.7,39,3.9
KHM,2004,36.8,3.7,39,4.1
KHM,2005,36.7,3.6,38.9,3.9
KHM,2006,36.7,3.5,38.9,3.8
KHM,2007,36.6,3.5,38.8,3.8
KHM,2008,36.5,3.5,38.8,3.7
KHM,2009,36.4,3.6,38.6,3.8
KHM,2010,36.3,3.6,38.5,3.7
KHM,2011,36.2,3.6,38.4,3.8
KHM,2012,36.1,3.7,38.3,3.8
CMR,1996,44.5,2.7,47,2.9
CMR,1997,44.5,2.7,47.1,2.9
CMR,1998,44.5,2.6,47.1,2.9
CMR,1999,44.6,2.6,47.1,2.9
CMR,2000,44.6,2.6,47.2,2.8
CMR,2001,44.6,2.6,47.2,2.7
CMR,2002,44.7,2.6,47.3,2.7
CMR,2003,44.7,2.6,47.4,2.8
CMR,2004,44.8,2.7,47.4,2.7
CMR,2005,44.8,2.6,47.5,2.7
CMR,2006,44.9,2.7,47.6,2.8
CMR,2007,44.9,2.7,47.7,2.8
CMR,2008,45,2.7,47.7,2.9
CMR,2009,45.1,2.8,47.8,2.9
CMR,2010,45.2,2.9,47.9,3
CMR,2011,45.2,2.8,48,3.1
CMR,2012,45.3,2.9,48,3.1
CMR,2013,45.4,3,48.1,3.1
CMR,2014,45.5,3,48.2,3.2
CAN,1969,31.3,1.2,40.9,1.5
CAN,1970,31.5,0.9,40.9,1.1
CAN,1971,31.7,0.6,40.8,0.6
CAN,1972,30.9,0.8,40.6,1
CAN,1973,30.1,0.9,40.3,1
CAN,1974,29.5,0.8,40,0.9
CAN,1975,29.1,0.4,39.6,0.6
CAN,1976,28.3,0.4,40.9,0.6
CAN,1977,27.5,0.4,40.5,0.6
CAN,1978,27.5,0.4,40.6,0.6
CAN,1979,27.3,0.4,40.3,0.6
CAN,1980,27.4,0.4,40.1,0.6
CAN,1981,28.1,0.5,39.6,0.6
CAN,1982,28,0.4,40.9,0.6
CAN,1983,28.5,0.4,41.9,0.6
CAN,1984,28.4,0.4,41.9,0.6
CAN,1985,28.2,0.4,41.7,0.6
CAN,1986,28.2,0.4,41.6,0.6
CAN,1987,28.2,0.6,41.2,0.7
CAN,1988,27.9,0.4,41.2,0.6
CAN,1989,27.8,0.4,41.3,0.6
CAN,1990,28.3,0.4,42,0.6
CAN,1991,28.5,0.5,42.5,0.7
CAN,1992,29.1,0.4,43.1,0.6
CAN,1993,29,0.4,43.4,0.6
CAN,1994,28.9,0.5,44.1,0.6
CAN,1995,29.4,0.4,44,0.6
CAN,1996,29.9,0.4,44.6,0.6
CAN,1997,29.7,0.5,44.9,0.6
CAN,1998,30.5,0.6,45.9,0.7
CAN,1999,30.8,0.5,45.8,0.6
CAN,2000,31.1,0.6,46.1,0.8
CAN,2001,31.1,0.5,46.1,0.6
CAN,2002,31.1,0.5,46.1,0.6
CAN,2003,31.1,0.5,46.1,0.6
CAN,2004,31.3,0.6,46.4,0.7
CAN,2005,31.1,0.5,46.1,0.6
CAN,2006,31,0.4,46.1,0.6
CAN,2007,31.2,0.5,46.4,0.7
CAN,2008,31.1,0.5,46.2,0.6
CAN,2009,31.2,0.5,46.3,0.6
CAN,2010,31.3,0.6,46.7,0.7
CAN,2011,31.1,0.5,46.4,0.6
CAN,2012,31.5,0.6,47,0.7
CAN,2013,31.7,0.6,47.3,0.7
CAN,2014,31.5,0.6,47.4,0.8
CAN,2015,31.6,0.6,47.7,0.7
CAN,2016,31.2,0.6,47.7,0.7
CAN,2017,31.1,0.5,47.7,0.8
CAN,2018,30.7,0.7,46.9,1
CPV,1999,50.7,2.7,54,2.7
CPV,2000,50.8,2.6,54.1,2.6
CPV,2001,50.8,2.4,54.2,2.5
CPV,2002,50.8,2.4,54.1,2.5
CPV,2003,50.6,2.4,54,2.4
CPV,2004,50.5,2.4,53.8,2.4
CPV,2005,50.3,2.4,53.7,2.4
CPV,2006,50.2,2.3,53.4,2.4
CPV,2007,50,2.4,53.2,2.4
CPV,2008,49.9,2.4,53.1,2.5
CPV,2009,49.8,2.6,53,2.6
CPV,2010,49.7,2.7,52.9,2.7
CPV,2011,49.6,2.8,52.8,2.9
CPV,2012,49.5,2.9,52.7,2.9
CPV,2013,49.4,2.9,52.5,3
CPV,2014,49.3,3,52.4,3
CPV,2015,49.2,3,52.3,3.1
CAF,1992,52.4,4.1,55.4,4.3
CAF,1993,52.4,4.1,55.4,4.3
CAF,1994,52.3,4,55.4,4.3
CAF,1995,52.3,3.9,55.4,4.2
CAF,1996,52.2,3.9,55.4,4.1
CAF,1997,52.2,4,55.3,4.1
CAF,1998,52.2,3.9,55.3,4
CAF,1999,52.2,3.9,55.2,4
CAF,2000,52.2,3.8,55.2,3.9
CAF,2001,52.2,3.6,55.2,3.9
CAF,2002,52.1,3.5,55.1,3.8
CAF,2003,52.1,3.5,55.1,3.7
CAF,2004,52.1,3.5,55.1,3.7
CAF,2005,52.1,3.5,55.2,3.7
CAF,2006,52.3,3.6,55.4,3.8
CAF,2007,52.5,3.6,55.7,3.9
CAF,2008,52.7,3.7,55.9,3.8
TCD,2003,42.3,3,44.7,3.2
TCD,2004,42.3,3.1,44.8,3.2
TCD,2005,42.4,3.1,44.9,3.2
TCD,2006,42.5,3.1,45,3.3
TCD,2007,42.6,3.1,45.1,3.4
TCD,2008,42.7,3.2,45.2,3.4
TCD,2009,42.8,3.2,45.3,3.4
TCD,2010,42.9,3.3,45.5,3.4
TCD,2011,43,3.2,45.6,3.5
CHL,1968,45.9,2.7,50.9,3.4
CHL,1969,46,2.7,51.1,3.3
CHL,1970,46.1,2.6,51.2,3.2
CHL,1971,46.1,2.5,51.3,3
CHL,1972,46.3,2.5,51.5,3
CHL,1973,46.4,2.4,51.6,2.9
CHL,1974,46.5,2.4,51.8,2.8
CHL,1975,46.7,2.3,51.9,2.8
CHL,1976,46.8,2.2,52.1,2.6
CHL,1977,46.9,2.2,52.3,2.6
CHL,1978,47.1,2,52.4,2.4
CHL,1979,47.2,2,52.6,2.4
CHL,1980,47.4,1.9,52.7,2.3
CHL,1981,47.5,1.8,52.9,2.1
CHL,1982,47.7,1.7,53.1,2
CHL,1983,47.8,1.5,53.2,1.8
CHL,1984,48.2,1.4,53.5,1.6
CHL,1985,48.5,1.2,53.8,1.4
CHL,1986,49.3,1,54.3,1.2
CHL,1987,50,0.7,54.9,0.8
CHL,1988,50.2,0.9,55,1
CHL,1989,50.3,0.9,55.1,1
CHL,1990,50.5,0.8,55.2,0.9
CHL,1991,50.5,0.9,55,1
CHL,1992,50.6,0.8,54.9,0.9
CHL,1993,50.6,0.9,54.9,1
CHL,1994,50.6,0.8,54.9,0.9
CHL,1995,50.6,0.9,54.9,1
CHL,1996,50.6,1,54.9,1
CHL,1997,50.7,1,55,1.1
CHL,1998,50.7,0.9,55.1,1
CHL,1999,50.6,1.1,55.1,1.1
CHL,2000,50.6,1,55.2,1.1
CHL,2001,50.3,1.1,54.9,1.2
CHL,2002,50.1,1,54.7,1.1
CHL,2003,49.8,0.9,54.4,0.9
CHL,2004,49.2,0.9,53.9,1.1
CHL,2005,48.6,0.9,53.3,1
CHL,2006,48.1,0.8,52.8,0.8
CHL,2007,47.9,1,52.8,1
CHL,2008,47.6,1.1,52.9,1.2
CHL,2009,47.4,1,52.9,1.1
CHL,2010,47.1,1,52.7,1.1
CHL,2011,46.8,0.9,52.6,0.9
CHL,2012,46.4,0.9,52.3,1
CHL,2013,46.1,0.8,52.1,0.8
CHL,2014,45.9,0.8,51.8,0.9
CHL,2015,45.6,0.6,51.5,0.7
CHL,2016,45.7,0.8,51.7,0.9
CHL,2017,45.8,0.8,51.9,0.8
CHN,1978,28.2,1.4,29.4,2
CHN,1979,28.1,1.3,29.3,1.8
CHN,1980,28,1.2,29.3,1.8
CHN,1981,27.9,1,29.2,1.7
CHN,1982,27.6,1,29.1,1.6
CHN,1983,27.6,1,29.1,1.6
CHN,1984,27.8,1,29.3,1.5
CHN,1985,28.3,1,29.8,1.4
CHN,1986,29.1,1,30.4,1.5
CHN,1987,29.9,1,31,1.5
CHN,1988,30.8,0.9,31.8,1.5
CHN,1989,31.5,1,32.5,1.5
CHN,1990,32.2,1,33.1,1.5
CHN,1991,32.8,1,33.8,1.5
CHN,1992,33.7,1.1,34.5,1.5
CHN,1993,34.6,1.1,35.3,1.5
CHN,1994,35.2,1.1,35.9,1.5
CHN,1995,35.7,1.1,36.5,1.4
CHN,1996,35.9,1,37,1.4
CHN,1997,36.5,1.1,37.6,1.5
CHN,1998,37.1,1.1,38.3,1.4
CHN,1999,37.9,1,39.1,1.3
CHN,2000,38.8,0.9,40,1.2
CHN,2001,39.9,0.9,41,1
CHN,2002,41,0.6,42,0.7
CHN,2003,41.5,0.9,42.3,1.1
CHN,2004,41.9,1,42.6,1.3
CHN,2005,42.2,1.1,42.8,1.3
CHN,2006,42.5,1.1,43,1.4
CHN,2007,42.8,1.1,43.2,1.5
CHN,2008,43,1.1,43.2,1.5
CHN,2009,42.9,1.1,43.1,1.5
CHN,2010,42.8,1.1,42.9,1.4
CHN,2011,42.7,1,42.7,1.3
CHN,2012,42,1,42,1.2
CHN,2013,41.2,0.9,41.2,1
CHN,2014,41.2,1.1,41.3,1.3
CHN,2015,41.1,1.2,41.4,1.5
CHN,2016,41.2,1.4,41.4,1.7
CHN,2017,41.2,1.6,41.5,2
COL,1970,50,2.6,52.3,3.2
COL,1971,50,2.4,52.4,3.2
COL,1972,50.1,2.4,52.5,3.2
COL,1973,50.2,2.4,52.6,3.1
COL,1974,50.3,2.4,52.7,3.2
COL,1975,50.5,2.4,52.8,3.1
COL,1976,50.6,2.4,52.9,3.1
COL,1977,50.7,2.4,53,3
COL,1978,50.8,2.5,53.2,3
COL,1979,50.8,2.5,53.3,3
COL,1980,50.9,2.5,53.4,2.9
COL,1981,51,2.5,53.5,2.9
COL,1982,51,2.5,53.5,2.9
COL,1983,51.1,2.4,53.6,2.9
COL,1984,51.1,2.4,53.7,2.9
COL,1985,51.2,2.3,53.7,2.9
COL,1986,51.2,2.3,53.8,2.7
COL,1987,51.2,2.2,53.9,2.7
COL,1988,51.3,2.2,54,2.5
COL,1989,51.3,2.1,54.1,2.4
COL,1990,51.4,2.1,54.2,2.4
COL,1991,51.6,2,54.3,2.3
COL,1992,51.7,1.9,54.4,2.2
COL,1993,51.9,1.9,54.6,2.2
COL,1994,52.1,1.8,54.8,2.1
COL,1995,52.2,1.7,54.9,2.1
COL,1996,52.4,1.7,55,2
COL,1997,52.5,1.5,55.1,2
COL,1998,52.6,1.4,55.1,1.9
COL,1999,52.6,1.3,55.1,1.8
COL,2000,52.6,1.2,55.1,1.7
COL,2001,52.5,1,55.1,1.5
COL,2002,52.3,0.9,55,1.4
COL,2003,51.9,0.9,54.9,1.3
COL,2004,52.1,0.8,55,1.2
COL,2005,52.5,0.8,55.2,1.1
COL,2006,53.4,0.8,55.6,1
COL,2007,54.3,0.6,56,0.6
COL,2008,53.2,0.7,55.2,0.9
COL,2009,52.3,0.7,54.4,0.9
COL,2010,51.8,0.5,53.7,0.6
COL,2011,51,0.7,53.1,0.9
COL,2012,50.3,0.7,52.5,0.9
COL,2013,49.8,0.5,51.9,0.6
COL,2014,49.3,0.7,51.5,0.8
COL,2015,48.5,0.7,50.9,0.9
COL,2016,47.9,0.5,50.3,0.5
COL,2017,47.8,0.9,50.3,1.1
COL,2018,47.8,1.2,50.3,1.5
COM,2004,55.4,4,58.7,4.2
COM,2005,55.4,3.9,58.7,4.2
COM,2006,55.3,3.9,58.5,4.1
COM,2007,55.2,3.9,58.4,4.2
COM,2008,55.1,3.9,58.3,4.3
COM,2009,55,4,58.2,4.3
COM,2010,54.9,4.1,58,4.3
COM,2011,54.7,4.1,57.9,4.2
COM,2012,54.6,4.1,57.8,4.3
COM,2013,54.5,4.1,57.7,4.5
COM,2014,54.4,4.1,57.5,4.4
COG,2005,47.4,2.9,50.2,3.1
COG,2006,47.5,3,50.3,3.2
COG,2007,47.6,3.1,50.5,3.2
COG,2008,47.7,3.2,50.6,3.3
COG,2009,47.8,3.1,50.7,3.4
COG,2010,48,3.2,50.9,3.3
COG,2011,48.1,3.3,51,3.3
COD,2004,43.8,3,46.4,3.3
COD,2005,43.9,3,46.5,3.3
COD,2006,43.9,3,46.6,3.4
COD,2007,43.9,2.9,46.6,3.5
COD,2008,43.9,3,46.6,3.5
COD,2009,43.9,3,46.6,3.5
COD,2010,43.9,3.1,46.7,3.6
COD,2011,43.9,3.1,46.7,3.6
COD,2012,43.9,3.1,46.7,3.6
CRI,1961,42,3.1,43.5,4
CRI,1962,42,3,43.5,4
CRI,1963,41.9,2.9,43.5,3.9
CRI,1964,41.9,2.9,43.6,3.9
CRI,1965,41.8,2.9,43.6,3.8
CRI,1966,41.7,2.8,43.6,3.8
CRI,1967,41.7,2.8,43.5,3.6
CRI,1968,41.6,2.7,43.5,3.5
CRI,1969,41.5,2.7,43.5,3.4
CRI,1970,41.5,2.6,43.5,3.4
CRI,1971,41.4,2.6,43.5,3.3
CRI,1972,41.3,2.5,43.5,3.2
CRI,1973,41.2,2.4,43.5,3.1
CRI,1974,41,2.4,43.5,3
CRI,1975,40.9,2.3,43.4,3
CRI,1976,40.8,2.2,43.4,2.9
CRI,1977,40.7,2.2,43.4,2.8
CRI,1978,40.6,2,43.4,2.7
CRI,1979,40.5,1.9,43.4,2.6
CRI,1980,40.3,1.8,43.3,2.5
CRI,1981,40.2,1.7,43.3,2.3
CRI,1982,40,1.5,43.2,2.2
CRI,1983,39.7,1.5,43.2,2.1
CRI,1984,39.6,1.5,43.2,2
CRI,1985,39.6,1.5,43.2,1.9
CRI,1986,39.5,1.3,43.2,1.8
CRI,1987,39.8,1.3,43.4,1.8
CRI,1988,40.2,1.1,43.7,1.7
CRI,1989,40.7,1,44,1.6
CRI,1990,41.1,1,44.3,1.6
CRI,1991,41.4,1,44.6,1.6
CRI,1992,41.7,1,44.9,1.6
CRI,1993,41.9,1,45.1,1.6
CRI,1994,42.2,1,45.4,1.6
CRI,1995,42.3,1,45.7,1.6
CRI,1996,42.5,1,46,1.6
CRI,1997,42.8,1,46.3,1.6
CRI,1998,43.2,1,46.7,1.6
CRI,1999,43.9,1,47.2,1.6
CRI,2000,44.5,1,47.6,1.6
CRI,2001,45.3,0.9,48.2,1.6
CRI,2002,45.6,1,48.4,1.6
CRI,2003,45.5,1,48.6,1.6
CRI,2004,45.3,1,48.6,1.6
CRI,2005,45.3,1,48.7,1.5
CRI,2006,45.5,1,48.9,1.5
CRI,2007,45.6,1,49,1.5
CRI,2008,45.7,1,49.2,1.6
CRI,2009,45.9,0.9,49.4,1.5
CRI,2010,46,0.8,49.5,1.4
CRI,2011,46.1,0.8,49.7,1.4
CRI,2012,46.3,0.8,49.9,1.4
CRI,2013,46.5,0.8,50.1,1.3
CRI,2014,46.4,0.9,50.1,1.4
CRI,2015,46.3,0.9,50.1,1.4
CRI,2016,46.3,0.9,50.1,1.5
CRI,2017,46.3,0.9,50.1,1.7
CRI,2018,46.4,1.1,50.1,1.8
CRI,2019,46.4,1.3,50.2,2
CIV,1985,53.4,2.5,54.4,2.7
CIV,1986,53.2,2.4,54.2,2.5
CIV,1987,53.2,2.4,54.1,2.5
CIV,1988,53.1,2.4,54,2.6
CIV,1989,53.2,2.4,54,2.6
CIV,1990,53.2,2.3,54.1,2.6
CIV,1991,53.3,2.3,54.1,2.5
CIV,1992,53.4,2.3,54.2,2.5
CIV,1993,53.4,2.3,54.3,2.5
CIV,1994,53.5,2.3,54.2,2.5
CIV,1995,53.6,2.2,54.3,2.4
CIV,1996,53.6,2.2,54.3,2.4
CIV,1997,53.7,2.1,54.3,2.3
CIV,1998,53.8,2.1,54.3,2.2
CIV,1999,54,2,54.6,2.2
CIV,2000,54.3,1.9,54.8,2
CIV,2001,54.5,1.9,55.1,2
CIV,2002,54.8,1.9,55.3,1.9
CIV,2003,54.9,1.9,55.4,2
CIV,2004,55,2,55.5,2.1
CIV,2005,55.1,2,55.6,2.1
CIV,2006,55.2,2,55.6,2.1
CIV,2007,55.3,2,55.7,2
CIV,2008,55.4,1.9,55.8,2
CIV,2009,55.5,2,56,2.1
CIV,2010,55.7,2,56.1,2.1
CIV,2011,55.9,2,56.4,2.1
CIV,2012,56,2,56.6,2.1
CIV,2013,56.2,2,56.8,2
CIV,2014,56.4,1.9,56.9,2
CIV,2015,56.5,1.9,57.1,1.9
HRV,1988,28.6,2.4,42.6,4
HRV,1989,28.6,2.3,42.8,3.9
HRV,1990,28.6,2.3,42.8,3.8
HRV,1991,28.6,2.3,42.9,3.8
HRV,1992,28.5,2.2,42.9,3.6
HRV,1993,28.5,2.1,43,3.6
HRV,1994,28.5,2,43,3.5
HRV,1995,28.5,2,43.1,3.5
HRV,1996,28.4,1.9,43.2,3.3
HRV,1997,28.4,1.8,43.2,3.2
HRV,1998,28.4,1.6,43.3,3.1
HRV,1999,28.1,1.6,43.3,3.1
HRV,2000,27.8,1.5,43.3,3
HRV,2001,27.6,1.4,43.3,3
HRV,2002,27.3,1.3,43.4,2.9
HRV,2003,27.1,1.3,43.4,2.9
HRV,2004,27.1,1.3,43.5,3
HRV,2005,27.1,1.3,43.7,2.9
HRV,2006,27.2,1.3,43.9,2.8
HRV,2007,27.5,1.3,44,2.8
HRV,2008,28,1.2,44.2,2.8
HRV,2009,28.4,1.2,44.4,2.8
HRV,2010,28.8,1.3,44.6,2.8
HRV,2011,29.1,1.3,44.8,2.8
HRV,2012,29.4,1.4,44.9,2.9
HRV,2013,29.5,1.3,45.1,3
HRV,2014,29.6,1.4,45.2,3.1
HRV,2015,29.7,1.5,45.2,3.1
HRV,2016,29.6,1.6,45.2,3.2
HRV,2017,29.7,1.8,45.2,3.3
HRV,2018,29.7,1.9,45.2,3.4
CYP,1985,30.5,2.6,46.1,4.7
CYP,1986,30.5,2.6,46.2,4.8
CYP,1987,30.4,2.6,46.3,4.7
CYP,1988,30.4,2.5,46.4,4.6
CYP,1989,30.3,2.4,46.5,4.6
CYP,1990,30.2,2.4,46.6,4.5
CYP,1991,30.1,2.3,46.7,4.4
CYP,1992,30.1,2.3,46.7,4.4
CYP,1993,30,2.3,46.8,4.3
CYP,1994,30,2.3,46.9,4.2
CYP,1995,29.9,2.3,47,4.2
CYP,1996,29.9,2.2,47.1,4.2
CYP,1997,29.9,2.3,47.2,4.1
CYP,1998,29.9,2.2,47.2,4.1
CYP,1999,29.9,2.2,47.3,4.1
CYP,2000,29.8,2.2,47.4,4
CYP,2001,29.8,2.1,47.5,3.8
CYP,2002,29.8,2,47.6,3.8
CYP,2003,29.8,1.9,47.6,3.6
CYP,2004,29.7,1.9,47.7,3.6
CYP,2005,29.7,1.8,47.8,3.6
CYP,2006,29.7,1.7,47.9,3.5
CYP,2007,29.8,1.6,48,3.4
CYP,2008,29.9,1.7,48.1,3.3
CYP,2009,30,1.7,48.3,3.4
CYP,2010,30.1,1.6,48.4,3.4
CYP,2011,30.3,1.6,48.5,3.4
CYP,2012,30.4,1.6,48.6,3.5
CYP,2013,30.6,1.7,48.7,3.4
CYP,2014,30.6,1.7,48.8,3.5
CYP,2015,30.6,1.8,48.8,3.6
CYP,2016,30.5,2,48.8,3.7
CYP,2017,30.5,2.1,48.8,3.7
CYP,2018,30.5,2.2,48.8,3.8
CZE,1988,20.1,1.1,37.2,1.6
CZE,1989,19.8,0.8,37.3,1.4
CZE,1990,20.2,0.8,37.9,1.3
CZE,1991,20.6,0.8,38.7,1.1
CZE,1992,20.9,0.6,39.6,0.7
CZE,1993,21.8,0.7,40.2,0.9
CZE,1994,22.9,0.8,41.1,1
CZE,1995,23.9,0.8,41.9,1
CZE,1996,25,0.5,42.8,0.8
CZE,1997,24.9,0.9,43.2,1.1
CZE,1998,24.6,0.9,43.4,1.2
CZE,1999,24.8,0.9,43.9,1.2
CZE,2000,25,1,44.4,1.3
CZE,2001,25.2,0.9,44.9,1.2
CZE,2002,25.5,0.8,45.4,1
CZE,2003,25.6,0.9,45.5,1.1
CZE,2004,25.7,0.8,45.6,1
CZE,2005,25.7,0.7,45.4,1
CZE,2006,25.5,0.7,45.2,0.9
CZE,2007,25.3,0.7,44.9,0.8
CZE,2008,25.2,0.7,44.7,0.9
CZE,2009,25.2,0.7,44.6,0.9
CZE,2010,25.3,0.6,44.7,0.9
CZE,2011,25.2,0.7,44.6,0.9
CZE,2012,25.2,0.7,44.7,0.9
CZE,2013,25.3,0.8,44.9,0.9
CZE,2014,25.2,0.7,44.6,1
CZE,2015,25.2,0.8,44.4,1
CZE,2016,25,0.8,44.2,1
CZE,2017,24.7,0.8,43.9,1.2
CZE,2018,24.7,1.1,43.8,1.5
NA,1965,23.1,2.4,34.2,5.3
NA,1966,22.9,2.4,34.1,5.4
NA,1967,22.7,2.4,34.1,5.3
NA,1968,22.6,2.3,34,5.4
NA,1969,22.4,2.3,34,5.4
NA,1970,22.1,2.2,34,5.4
NA,1971,22,2.2,34,5.4
NA,1972,21.8,2.2,33.9,5.3
NA,1973,21.7,2.2,33.9,5.3
NA,1974,21.6,2.2,33.9,5.4
NA,1975,21.5,2.2,33.9,5.4
NA,1976,21.3,2.2,33.9,5.3
NA,1977,21.3,2.2,33.9,5.4
NA,1978,21.2,2.2,33.8,5.4
NA,1979,21.1,2.2,33.8,5.4
NA,1980,21,2.2,33.8,5.5
NA,1981,20.9,2.2,33.8,5.5
NA,1982,20.8,2.3,33.8,5.5
NA,1983,20.8,2.3,33.7,5.5
NA,1984,20.7,2.4,33.7,5.6
NA,1985,20.6,2.3,33.7,5.7
NA,1986,20.5,2.3,33.7,5.7
NA,1987,20.5,2.4,33.6,5.9
NA,1988,20.6,2.5,33.6,5.8
NA,1989,20.6,2.5,33.6,6
DNK,1976,24.4,1.5,42.9,2.3
DNK,1977,24.2,1.5,42.9,2.2
DNK,1978,24,1.4,42.8,2.1
DNK,1979,23.9,1.3,42.8,2
DNK,1980,23.7,1.2,42.8,1.8
DNK,1981,23.5,1.2,42.6,1.7
DNK,1982,23.2,1.1,42.4,1.6
DNK,1983,23,1,42.2,1.5
DNK,1984,22.9,0.9,42,1.3
DNK,1985,22.8,0.7,41.8,1.1
DNK,1986,23.3,0.7,41.8,1
DNK,1987,24.2,0.6,41.8,0.8
DNK,1988,23.2,0.7,41.8,1
DNK,1989,22.7,0.7,42,1.1
DNK,1990,22.7,0.7,42.4,1
DNK,1991,22.8,0.7,42.9,1
DNK,1992,23.2,0.6,43.7,0.8
DNK,1993,22.8,0.7,43.7,0.9
DNK,1994,22.2,0.6,43.6,0.8
DNK,1995,22,0.4,44.2,0.4
DNK,1996,22,0.7,43.6,0.9
DNK,1997,22.2,0.7,43.4,1
DNK,1998,22.3,0.8,43.3,1
DNK,1999,22.5,0.7,43.4,0.9
DNK,2000,22.6,0.3,43.7,0.4
DNK,2001,22.8,0.7,43.9,0.9
DNK,2002,23,0.7,44.1,0.9
DNK,2003,23.1,0.7,44.4,0.8
DNK,2004,23.1,0.3,44.8,0.4
DNK,2005,23.6,0.6,44.8,0.8
DNK,2006,24.2,0.6,44.8,0.8
DNK,2007,24.2,0.4,44.4,0.4
